id;author;author-aux;author-orcid;booktitle;cdate;cdrom;cite;cite-label;crossref;editor;editor-orcid;ee;ee-type;i;journal;key;mdate;month;note;note-label;note-type;number;pages;publisher;publnr;publtype;sub;sup;title;title-bibtex;tt;url;volume;year
6704895;B. B. Amberker|B. R. Purushothama;;;;;;;;;;;https://doi.org/10.1504/IJTMCC.2013.053279;;;Int. J. Trust. Manag. Comput. Commun.;journals/ijtmcc/PurushothamaA13;2020-06-05;;;;;2;175-198;;;;;;Secure group key management scheme for simultaneous multiple groups with overlapped memberships using binomial key tree with new approach to key distribution and key computation.;;;db/journals/ijtmcc/ijtmcc1.html#PurushothamaA13;1;2013
6704896;Punam Bedi|Richa Sharma|V. Aakanksha;;0000-0002-4472-1681;;;;;;;;;https://doi.org/10.1504/IJTMCC.2013.052527;;;Int. J. Trust. Manag. Comput. Commun.;journals/ijtmcc/BediAS13;2021-10-14;;;;;1;85-103;;;;;;Trust and context view-based knowledge sharing in MANets.;;;db/journals/ijtmcc/ijtmcc1.html#BediAS13;1;2013
6704897;Ilaiah Kavati|Munaga V. N. K. Prasad;;;;;;;;;;;https://doi.org/10.1504/IJTMCC.2014.067304;;;Int. J. Trust. Manag. Comput. Commun.;journals/ijtmcc/PrasadK14;2020-06-05;;;;;3;296-308;;;;;;Hand vein authentication system using connected minutiae neighbours.;;;db/journals/ijtmcc/ijtmcc2.html#PrasadK14;2;2014
6704898;Mahmoud Mariee|Marwa Gamal|Rawya Rizk;;;;;;;;;;;https://doi.org/10.1504/IJTMCC.2013.056425;;;Int. J. Trust. Manag. Comput. Commun.;journals/ijtmcc/RizkGM13;2020-06-05;;;;;3/4;212-229;;;;;;Selective opportunistic routing based on QoS in wireless mesh network.;;;db/journals/ijtmcc/ijtmcc1.html#RizkGM13;1;2013
6704899;K. Chandrasekaran|V. Geetha;;;;;;;;;;;https://doi.org/10.1504/IJTMCC.2015.072465;;;Int. J. Trust. Manag. Comput. Commun.;journals/ijtmcc/GeethaC15;2020-06-05;;;;;1;40-73;;;;;;TFSR: trust factors evaluation-based secure routing protocol for wireless sensor network.;;;db/journals/ijtmcc/ijtmcc3.html#GeethaC15;3;2015
6704900;Christian Callegari|Gregorio Procissi|Michele Pagano|Stefano Giordano;;;;;;;;;;;https://doi.org/10.1504/IJTMCC.2016.10002840;;;Int. J. Trust. Manag. Comput. Commun.;journals/ijtmcc/CallegariGPP16;2020-06-05;;;;;3;269-290;;;;;;A secure and privacy-preserving approach to communications in smart grids.;;;db/journals/ijtmcc/ijtmcc3.html#CallegariGPP16;3;2016
6704901;Christian Hicks|Pupong Pongcharoen|Srisatja Vitayasak;;0000-0002-8059-8852|0000-0003-4825-8003;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100015;oa;;Expert Syst. Appl. X;journals/eswax/VitayasakPH19;2022-12-07;;;;;;100015;;;;;;Robust machine layout design under dynamic environment: Dynamic customer demand and machine maintenance.;;;db/journals/eswax/eswax3.html#VitayasakPH19;3;2019
6704902;Eynollah Khanjari|Nasrin Kalanat;;0000-0002-2304-1804;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100013;oa;;Expert Syst. Appl. X;journals/eswax/KalanatK19;2020-02-06;;;;;;100013;;;;;;Extracting actionable knowledge from social networks with node attributes.;;;db/journals/eswax/eswax3.html#KalanatK19;3;2019
6704903;Hamid Abdullah Jalab|Maryam Asadzadeh Kaljahi|Michael Blumenstein|Mohamad Nizam Bin Ayub|Palaiahnakote Shivakumara|Rabha W. Ibrahim|Tianping Hu|Tong Lu;;0000-0001-9341-025X|0000-0002-4823-6851|0000-0002-7051-5347|0000-0003-2504-0810;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100008;oa;;Expert Syst. Appl. X;journals/eswax/KaljahiSHJIBLA19;2022-04-27;;;;;;100008;;;;;;A geometric and fractional entropy-based method for family photo classification.;;;db/journals/eswax/eswax3.html#KaljahiSHJIBLA19;3;2019
6704904;Debahuti Mishra|Minakhi Rout|Smruti Rekha Das;;;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100016;oa;;Expert Syst. Appl. X;journals/eswax/DasMR19;2020-02-04;;;;;;100016;;;;;;Stock market prediction using Firefly algorithm with evolutionary framework optimized feature reduction for OSELM method.;;;db/journals/eswax/eswax4.html#DasMR19;4;2019
6704905;Conrad S. Tucker|Sung Hoon Lim;;0000-0001-5365-0240|0000-0001-9534-7397;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100007;oa;;Expert Syst. Appl. X;journals/eswax/LimT19;2022-10-02;;;;;;100007;;;;;;Mining Twitter data for causal links between tweets and real-world outcomes.;;;db/journals/eswax/eswax3.html#LimT19;3;2019
6704906;Chenglong Dai|Dechang Pi|Huaifeng Zhang|Jing Jiang;;0000-0002-1908-0026;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100003;oa;;Expert Syst. Appl. X;journals/eswax/JiangZPD19;2020-06-15;;;;;;100003;;;;;;A novel multi-module neural network system for imbalanced heartbeats classification.;;;db/journals/eswax/eswax1.html#JiangZPD19;1;2019
6704907;Georgios Kontonatsios|Ioannis Korkontzelos|Peter Matthew|Sally Spencer;;0000-0001-5935-4709|0000-0001-6330-7200|0000-0001-8052-2471|0000-0002-8363-0715;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100030;oa;;Expert Syst. Appl. X;journals/eswax/KontonatsiosSMK20;2021-04-09;;;;;;100030;;;;;;Using a neural network-based feature extraction method to facilitate citation screening for systematic reviews.;;;db/journals/eswax/eswax6.html#KontonatsiosSMK20;6;2020
6704908;Kurt Schneider|Steffen Herbold|Tobias Baum;;0000-0001-9765-2803|0000-0002-7456-8323|0000-0003-3623-5349;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100040;oa;;Expert Syst. Appl. X;journals/eswax/BaumHS20;2021-10-14;;;;;;100040;;;;;;GIMO: A multi-objective anytime rule mining system to ease iterative feedback from domain experts.;;;db/journals/eswax/eswax8.html#BaumHS20;8;2020
6704909;Arash Gharehbaghi|Masoud Daneshtalab|Mohammad Loni|Zahra Ebrahimi;;0000-0001-6289-1521|0000-0002-3413-2859;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100033;oa;;Expert Syst. Appl. X;journals/eswax/EbrahimiLDG20;2022-06-23;;;;;;100033;;;;;;A review on deep learning methods for ECG arrhythmia classification.;;;db/journals/eswax/eswax7.html#EbrahimiLDG20;7;2020
6704910;Ju Huyan|Lili Pei|Liyang Xiao|Susan L. Tighe|Wei Li 0120;;0000-0002-5292-9896|0000-0003-0160-5450|0000-0003-4508-3076;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100006;oa;;Expert Syst. Appl. X;journals/eswax/LiHXTP19;2020-10-26;;;;;;100006;;;;;;International roughness index prediction based on multigranularity fuzzy time series and particle swarm optimization.;;;db/journals/eswax/eswax2.html#LiHXTP19;2;2019
6704911;Johannes Wagner 0004|Peter Burggräf|Tim Weißer;;0000-0002-3226-2457;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100025;oa;;Expert Syst. Appl. X;journals/eswax/BurggrafWW20;2020-10-26;;;;;;100025;;;;;;Knowledge-based problem solving in physical product development--A methodological review.;;;db/journals/eswax/eswax5.html#BurggrafWW20;5;2020
6704912;Hongnian Yu|Shuang Cang|Yan Wang 0064;;0000-0001-9070-6653|0000-0003-2894-2086;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100014;oa;;Expert Syst. Appl. X;journals/eswax/WangCY19;2020-10-09;;;;;;100014;;;;;;Mutual information inspired feature selection using kernel canonical correlation analysis.;;;db/journals/eswax/eswax4.html#WangCY19;4;2019
6704913;Liping Zhao 0001|Manal Binkhonain;;0000-0001-8556-8655;;;;;;;;;https://doi.org/10.1016/j.eswax.2019.100001;oa;;Expert Syst. Appl. X;journals/eswax/BinkhonainZ19;2020-06-19;;;;;;100001;;;;;;A review of machine learning algorithms for identification and classification of non-functional requirements.;;;db/journals/eswax/eswax1.html#BinkhonainZ19;1;2019
6704914;Peter Ochieng;;0000-0002-8325-6217;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100024|https://www.wikidata.org/entity/Q111307988;oa;;Expert Syst. Appl. X;journals/eswax/Ochieng20;2022-08-16;;;;;;100024;;;;;;PAROT: Translating natural language to SPARQL.;;;db/journals/eswax/eswax5.html#Ochieng20;5;2020
6704915;Luis Fanjul-Peyro;;0000-0002-0124-132X;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100022;oa;;Expert Syst. Appl. X;journals/eswax/Fanjul-Peyro20;2020-05-22;;;;;;100022;;;;;;Models and an exact method for the Unrelated Parallel Machine scheduling problem with setups and resources.;;;db/journals/eswax/eswax5.html#Fanjul-Peyro20;5;2020
6704916;Iván Pastor Sanz;;;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100026;oa;;Expert Syst. Appl. X;journals/eswax/Sanz20;2020-05-09;;;;;;100026;;;;;;Using the European Commission country recommendations to predict sovereign ratings: A topic modeling approach.;;;db/journals/eswax/eswax5.html#Sanz20;5;2020
6704917;Olli-Pekka Hilmola;;0000-0002-0622-5791;;;;;;;;;https://doi.org/10.1016/j.eswax.2020.100027;oa;;Expert Syst. Appl. X;journals/eswax/Hilmola20;2022-10-02;;;;;;100027;;;;;;Role of inventory and assets in shareholder value creation.;;;db/journals/eswax/eswax5.html#Hilmola20;5;2020
6704918;Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/BIAAS1.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel92;2020-09-24;;;;;;4-7;;;;;;Présentation de CSI'91.;;;db/journals/biaa/biaaS1.html#Knippel92;Special-1;1992
6704919;Patrick Isoardi;;;;;;;;;;;http://biaa.eu/-upload/BIAA03.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Isoardi82a;2020-09-24;;;;;;22-39;;;;;;ADA plus ou les structures ADA.;;;db/journals/biaa/biaa3.html#Isoardi82a;3;1982
6704920;Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/BIAA64.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel03;2020-09-24;;;;;;5-8;;;;;;Turing-machine, partitions.;;;db/journals/biaa/biaa64.html#Knippel03;64;2003
6704921;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA25.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco90a;2020-09-24;;;;;;18-25;;;;;;Systemes de post: construction de phrases.;;;db/journals/biaa/biaa25.html#Bianco90a;25;1990
6704922;Pierre Dubois;;;;;;;;;;;http://biaa.eu/-upload/editono98.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Dubois14;2020-09-24;;;;;;43-44;;;;;;Éditorial: Histoires d'Universités : le travail en miettes.;;;db/journals/biaa/biaa98.html#Dubois14;98;2014
6704923;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA21.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco88h;2020-09-24;;;;;;38;;;;;;Vouzzavedibisar: Notre civilisation expliquée par les jeux.;;;db/journals/biaa/biaa21.html#Bianco88h;21;1988
6704924;André Tricot;;;;;;;;;;;http://biaa.eu/-upload/BIAA46.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Tricot97;2020-09-24;;;;;;21-38;;;;;;"Chronique ""hypertextes et hypermedias"" 1945-1995.";;;db/journals/biaa/biaa46.html#Tricot97;46;1997
6704925;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/articleno1001.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco15;2020-09-24;;;;;;12-21;;;;;;Informatique, vérité, théorème de Gödel.;;;db/journals/biaa/biaa100.html#Bianco15;100;2015
6704926;Alain Delpierre;;;;;;;;;;;http://biaa.eu/-upload/articleno79.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Delpierre08;2020-09-24;;;;;;3-26;;;;;;Une initiation aux bases de données ACCESS.;;;db/journals/biaa/biaa79.html#Delpierre08;79;2008
6704927;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA23.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco89d;2020-09-24;;;;;;6-25;;;;;;Systeme universel (suite de suite).;;;db/journals/biaa/biaa23.html#Bianco89d;23;1989
6704928;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/vouzzano79.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco08;2020-09-24;;;;;;27;;;;;;Vouzzavedibisar: La saga de Petit Lapin.;;;db/journals/biaa/biaa79.html#Bianco08;79;2008
6704929;Clyde Chabot|Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/BIAA60.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/ChabotK01;2020-09-24;;;;;;5-20;;;;;o;Hamlet-machine ensemble n;;;db/journals/biaa/biaa60.html#ChabotK01;60;2001
6704930;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA24.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco89g;2020-09-24;;;;;;51;;;;;;Vouzzavedibisar: Voyage.;;;db/journals/biaa/biaa24.html#Bianco89g;24;1989
6704931;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA20.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco88e;2020-09-24;;;;;;25;;;;;;Vouzzavedibisar: A la manière de...;;;db/journals/biaa/biaa20.html#Bianco88e;20;1988
6704932;Jean-Michel Knippel;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel10;2020-09-24;;;;;;3-6;;;;;;"""square trisection"" de abu'l wafa' à christian blanvillain.";;;db/journals/biaa/biaa86.html#Knippel10;86;2010
6704933;Sami Hilala;;;;;;;;;;;http://biaa.eu/-upload/BIAA21.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Hilala88;2020-09-24;;;;;;5-26;;;;;;Langage de conduite des processus.;;;db/journals/biaa/biaa21.html#Hilala88;21;1988
6704934;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA22.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco89;2020-09-24;;;;;;1-5;;;;;;Éditorial: Paradoxe.;;;db/journals/biaa/biaa22.html#Bianco89;22;1989
6704935;Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/jmkno74.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel06;2020-09-24;;;;;;3-4;;;;;;Chabot, Derbez et Isoardi: points de vue sur la contradiction et la rationalité.;;;db/journals/biaa/biaa74.html#Knippel06;74;2006
6704936;Eric Olivier;;;;;;;;;;;http://biaa.eu/-upload/articleno99.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Olivier14b;2020-09-24;;;;;;63-80;;;;;;Qu'est-ce qu'une machine? (III/III).;;;db/journals/biaa/biaa99.html#Olivier14b;99;2014
6704937;André Richard;;;;;;;;;;;http://biaa.eu/-upload/BIAA66.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Richard03;2020-09-24;;;;;;7-14;;;;;;Architecture et informatique alternative.;;;db/journals/biaa/biaa66.html#Richard03;66;2003
6704938;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA40.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco95;2020-09-24;;;;;;1-2;;;;;;Éditorial: Informatique et desarroi.;;;db/journals/biaa/biaa40.html#Bianco95;40;1995
6704939;;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/X10a;2020-09-24;;;;;;39-;;;;;;Vouzzavedibisar.;;;db/journals/biaa/biaa85.html#X10a;85;2010
6704940;Eric Olivier;;;;;;;;;;;http://biaa.eu/-upload/articleno98.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Olivier14a;2020-09-24;;;;;;45-56;;;;;;Qu'est-ce qu'une machine? (II/III).;;;db/journals/biaa/biaa98.html#Olivier14a;98;2014
6704941;Jean-Pierre Petit;;;;;;;;;;;http://biaa.eu/-upload/vouzzano105.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Petit16a;2020-09-24;;;;;;211;;;;;;Vouzzavedibisar : Regard oblique.;;;db/journals/biaa/biaa105.html#Petit16a;105;2016
6704942;Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/BIAA66.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel03b;2020-09-24;;;;;;3-6;;;;;;Une informatique alternative.;;;db/journals/biaa/biaa66.html#Knippel03b;66;2003
6704943;Annagret Taeschner;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Taeschner11;2020-09-24;;;;;;15;;;;;;Vouzzavedibisar: Der Weise. Le sage.;;;db/journals/biaa/biaa89.html#Taeschner11;89;2011
6704944;Étienne André;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Andre11;2020-09-24;;;;;;3-14;;;;;;«thinking»: onze minutes en onze pages.;;;db/journals/biaa/biaa90.html#Andre11;90;2011
6704945;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA47.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco97e;2020-09-24;;;;;;27;;;;;;Vouzzavedibisar: Le temps des voyages.;;;db/journals/biaa/biaa47.html#Bianco97e;47;1997
6704946;Patrick Isoardi;;;;;;;;;;;http://biaa.eu/-upload/vouzzano73.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Isoardi06a;2020-09-24;;;;;;13;;;;;;Vouzzavedibisar: MARTH une étrange planète.;;;db/journals/biaa/biaa73.html#Isoardi06a;73;2006
6704947;Jean-Pierre Petit;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Petit11;2020-09-24;;;;;;13-;;;;;;Vouzzavedibisar.;;;db/journals/biaa/biaa88.html#Petit11;88;2011
6704948;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA33.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco92f;2020-09-24;;;;;;1-3;;;;;;Éditorial: Informatique et évolution de société.;;;db/journals/biaa/biaa33.html#Bianco92f;33;1992
6704949;Didier Raoult;;;;;;;;;;;http://biaa.eu/-upload/BIAA44.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Raoult96;2020-09-24;;;;;;23;;;;;;Vouzzavedibisar: Le président.;;;db/journals/biaa/biaa44.html#Raoult96;44;1996
6704950;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA20.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco88c;2020-09-24;;;;;;1-4;;;;;;Éditorial: Alunir.;;;db/journals/biaa/biaa20.html#Bianco88c;20;1988
6704951;Carlos Derbez;;;;;;;;;;;http://biaa.eu/-upload/BIAA74.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Derbez06;2020-09-24;;;;;;5-22;;;;;;Une logique conflictuelle: introduction, choix conflictuels et adaptations.;;;db/journals/biaa/biaa74.html#Derbez06;74;2006
6704952;Nadine Amrani;;;;;;;;;;;http://biaa.eu/-upload/BIAA63.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Amrani02;2020-09-24;;;;;;27;;;;;;Vouzzavedibisar: Trait d'orchestre.;;;db/journals/biaa/biaa63.html#Amrani02;63;2002
6704953;Annagret Taeschner;;;;;;;;;;;http://biaa.eu/-upload/BIAA56.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Taeschner00a;2020-09-24;;;;;;27;;;;;;Vouzzavedibisar: Der Professor (le professeur).;;;db/journals/biaa/biaa56.html#Taeschner00a;56;2000
6704954;Jalal Almhana;;;;;;;;;;;http://biaa.eu/-upload/BIAA36.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Almhana93;2020-09-24;;;;;;3-12;;;;;;Bidirectional, two dimensional regular data flow architecture.;;;db/journals/biaa/biaa36.html#Almhana93;36;1993
6704955;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA35.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco93c;2020-09-24;;;;;;1-4;;;;;;Éditorial: Informatique et dégénérescence cancéreuse.;;;db/journals/biaa/biaa35.html#Bianco93c;35;1993
6704956;Henri Lafage;;;;;;;;;;;http://biaa.eu/-upload/BIAA46.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Lafage97;2020-09-24;;;;;;39;;;;;;Vouzzavedibisar: Secrétariat Général.;;;db/journals/biaa/biaa46.html#Lafage97;46;1997
6704957;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA39.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco94b;2020-09-24;;;;;;1-14;;;;;;Éditorial: Les aventures de Savate Premier et son Ordinateur Chevelu.;;;db/journals/biaa/biaa39.html#Bianco94b;39;1994
6704958;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA65.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco03a;2020-09-24;;;;;;1-4;;;;;;Éditorial: Informatique et informance, communicance, déchéance.;;;db/journals/biaa/biaa65.html#Bianco03a;65;2003
6704959;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA07.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco84;2020-09-24;;;;;;1-12;;;;;;Éditorial: J'aurais pu...;;;db/journals/biaa/biaa7.html#Bianco84;7;1984
6704960;Jean-Michel Knippel;;;;;;;;;;;http://biaa.eu/-upload/BIAA42.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Knippel95b;2020-09-24;;;;;;39;;;;;;Vouzzavedibisar: Séminaires 1994.;;;db/journals/biaa/biaa42.html#Knippel95b;42;1995
6704961;Nadia Mesli;;;;;;;;;;;http://biaa.eu/-upload/BIAA61.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Mesli02;2020-09-24;;;;;;5-22;;;;;;Bases de donnees et lexiques-grammaires: un exemple d'exploitation linguistique de l'outil informatique.;;;db/journals/biaa/biaa61.html#Mesli02;61;2002
6704962;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA02.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco82a;2020-09-24;;;;;;6-36;;;;;;Machines, langages, compilation.;;;db/journals/biaa/biaa2.html#Bianco82a;2;1982
6704963;Jean-Philippe Lehmann;;;;;;;;;;;http://biaa.eu/-upload/BIAA07.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Lehmann84;2020-09-24;;;;;;30-56;;;;;;Une preuve directe de l'equivalence: machine de turing, machine a cases adressables.;;;db/journals/biaa/biaa7.html#Lehmann84;7;1984
6704964;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/editono74.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco06a;2020-09-24;;;;;;1-2;;;;;;Éditorial: Economie et société.;;;db/journals/biaa/biaa74.html#Bianco06a;74;2006
6704965;Jean-Pierre Petit;;;;;;;;;;;http://biaa.eu/-upload/vouzzano102.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Petit15b;2020-09-24;;;;;;169;;;;;;Videac. Télétruc. Janvier 1982.;;;db/journals/biaa/biaa102.html#Petit15b;102;2015
6704966;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA00.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco81;2020-09-24;;;;;;6-36;;;;;;Le processeur experimental MCA-0.;;;db/journals/biaa/biaa0.html#Bianco81;0;1981
6704967;Jean-Pierre Petit;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Petit09;2020-09-24;;;;;;41-;;;;;;Vouzzavedibisar.;;;db/journals/biaa/biaa84.html#Petit09;84;2009
6704968;Eric Olivier;;;;;;;;;;;;;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Olivier12;2020-09-24;;;;;;;;;;;;Preambule I: Le programme de la journée du 30 mars 2012.;;;db/journals/biaa/biaa91.html#Olivier12;91;2012
6704969;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA19.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco88a;2020-09-24;;;;;;5-21;;;;;;Notion d'autojectivite notion de statut.;;;db/journals/biaa/biaa19.html#Bianco88a;19;1988
6704970;Edmond Bianco;;;;;;;;;;;http://biaa.eu/-upload/BIAA69.pdf;oa;;Bull. dInformatique Approfondie et Appl.;journals/biaa/Bianco04d;2020-09-24;;;;;;1-4;;;;;;Éditorial: Gavage des oies.;;;db/journals/biaa/biaa69.html#Bianco04d;69;2004
